CO_REGIAO;CO_UF;CO_MUNICIPIO;IN_CAPITAL;TP_DIMENSAO;TP_ORGANIZACAO_ACADEMICA;TP_REDE;TP_CATEGORIA_ADMINISTRATIVA;IN_COMUNITARIA;IN_CONFESSIONAL;CO_CURSO;CO_CINE_ROTULO;CO_CINE_AREA_GERAL;CO_CINE_AREA_ESPECIFICA;CO_CINE_AREA_DETALHADA;TP_GRAU_ACADEMICO;IN_GRATUITO;TP_MODALIDADE_ENSINO;TP_NIVEL_ACADEMICO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVETNICO;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVETNICO;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVETNICO;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVOUTROS;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA;TX_EVASAO;ANO_BASE
5;53;5300108;1;2;1;2;4;0;0;1268545;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;10;3;0;0;13;8;3;0;2;0;0;0;0;0;0;0;6;1;2;2;1;0;1;2;2;5;1;0;3;21;14;7;0;0;0;6;4;3;1;4;2;1;7;0;7;1;0;6;4;2;2;0;0;0;1;1;0;0;1;1;0;4;0;0;0;0;0;13;0;21;0;4;0;1;0;0;0;2;0;0;0;0;2;2;0;0;0;2;0;0;0;0;2;2;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;0;21;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.3076923076923075;2023
5;53;5300108;1;2;1;2;4;0;0;100307;"""0115L15""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;19;4;0;0;23;19;2;0;2;0;0;0;0;0;0;0;10;4;4;1;3;0;1;5;1;17;0;0;0;63;50;13;0;0;0;23;17;9;3;6;4;1;27;5;20;1;0;10;12;8;4;0;0;0;3;5;2;1;0;1;0;4;2;2;0;0;4;23;0;63;0;12;0;2;0;2;1;2;0;0;0;0;2;2;0;0;0;6;0;0;0;0;6;6;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;3;0;57;6;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.4347826086956523;2023
5;53;5300108;1;2;1;2;4;0;0;1615818;"""0115L07""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;13;2;0;0;15;8;3;0;4;0;0;0;0;0;0;0;3;1;1;0;7;3;0;7;0;5;1;0;2;7;6;1;0;0;0;2;0;1;0;3;1;0;4;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;4;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5333333333333333;2023
5;53;5300108;1;2;1;2;4;0;0;1205437;"""0115L15""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;58;25;0;0;76;42;19;0;15;0;0;0;7;0;0;0;24;16;18;11;11;2;1;39;6;22;1;0;15;131;85;46;0;0;0;35;27;25;13;27;4;0;52;18;49;4;1;7;16;8;8;0;0;0;2;3;3;1;5;2;0;8;2;5;1;0;0;83;0;130;1;15;1;1;0;0;0;4;0;0;0;0;4;4;0;0;0;6;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;16;0;100;31;0;11;5;0;0;0;0;0;0;0;0;0;5;0;4;0;0;0;0;0;1.0120481927710843;2023
5;53;5300108;1;2;1;2;5;1;1;1517195;"""0115L04""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;15;7;0;0;15;8;7;0;0;0;0;0;7;0;0;0;12;3;3;3;0;0;1;7;1;11;1;0;2;50;34;16;0;0;0;24;13;8;4;0;0;1;22;4;19;1;0;4;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;22;0;50;0;1;0;0;0;0;0;2;0;0;0;0;2;2;0;0;0;3;0;0;0;0;3;2;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;8;0;33;17;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4090909090909091;2023
5;53;5300108;1;2;1;2;5;1;1;1189739;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;11;4;0;0;9;4;5;0;0;0;0;0;6;0;0;0;5;1;4;2;3;0;0;5;4;2;1;0;3;60;42;18;0;0;0;15;9;12;7;13;4;0;17;12;22;1;0;8;21;10;11;0;0;0;4;3;4;2;4;4;0;10;3;8;0;0;0;15;0;60;0;21;0;0;0;0;0;3;0;0;0;0;3;3;0;0;0;19;0;0;0;0;19;17;0;1;1;7;0;0;0;0;7;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;4;0;46;14;0;15;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;2023
5;53;5300108;1;2;1;2;5;1;1;1517194;"""0115L15""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;17;9;0;0;20;2;18;0;0;0;0;0;6;0;0;0;11;6;2;3;4;0;0;7;2;9;0;0;8;48;34;14;0;0;0;19;10;8;3;5;3;0;12;9;19;0;0;8;3;2;1;0;0;0;0;0;1;0;1;1;0;0;1;2;0;0;0;26;0;48;0;3;0;0;0;0;0;15;0;0;0;0;15;15;0;0;0;14;0;0;0;0;14;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;8;0;31;17;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6153846153846154;2023
5;53;5300108;1;2;2;2;4;0;0;1474645;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;20;7;0;0;18;13;5;0;0;0;0;0;9;0;0;0;6;3;3;4;7;4;0;5;2;9;1;0;10;52;42;10;0;0;0;14;7;8;6;13;2;2;18;3;25;1;0;5;4;3;1;0;0;0;0;0;1;1;1;0;1;2;0;2;0;0;0;27;0;52;0;4;0;0;0;0;0;24;0;0;0;0;24;0;0;24;0;46;0;0;0;0;46;0;0;46;0;3;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;13;0;28;24;0;1;3;0;0;0;0;0;0;0;0;0;16;6;15;0;0;0;0;0;1.2222222222222223;2023
5;53;5300108;1;2;2;2;4;0;0;95400;"""0115L04""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;36;12;0;0;28;28;0;0;0;0;0;0;20;0;0;0;19;10;4;5;6;4;0;17;7;14;0;0;10;96;64;32;0;0;0;25;32;8;7;18;6;0;32;12;29;1;1;21;11;6;5;0;0;0;1;4;1;3;2;0;0;3;3;3;1;0;1;48;0;96;0;11;0;2;0;0;0;46;0;0;0;0;46;0;0;46;0;91;0;0;0;0;91;4;0;90;0;10;0;0;0;0;10;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;31;0;45;51;0;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9375;2023
5;53;5300108;1;2;2;2;4;0;0;1516442;"""0115L18""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;12;3;0;0;15;15;0;0;0;0;0;0;0;0;0;0;3;5;2;2;3;0;0;3;5;4;0;0;3;25;19;6;0;0;0;4;3;3;3;10;2;0;5;6;8;1;0;5;4;3;1;0;0;0;0;0;0;0;3;1;0;1;1;1;0;0;1;15;0;25;0;4;0;1;0;0;0;15;1;0;1;0;15;0;0;15;0;25;1;0;1;0;25;0;0;25;0;4;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;7;0;16;9;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;2023
5;53;5300108;1;2;2;2;4;0;0;1299258;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;10;6;0;0;6;6;0;0;0;0;0;0;10;0;0;0;2;4;3;4;3;0;0;4;2;7;0;0;3;42;25;17;0;0;0;3;10;10;8;6;3;2;12;6;20;0;0;4;11;6;5;0;0;0;1;2;3;2;2;1;0;4;1;6;0;0;0;16;0;42;0;11;0;1;0;0;0;15;0;0;0;0;15;0;0;15;0;40;0;0;0;0;40;0;0;40;0;10;0;0;0;0;10;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;7;0;24;18;0;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.75;2023
5;53;5300108;1;2;2;2;4;0;0;1375259;"""0115L02""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;22;8;0;0;28;23;5;0;0;0;0;0;2;0;0;2;7;6;3;3;4;1;4;19;0;10;1;0;0;37;26;11;0;0;2;8;7;3;4;6;2;5;23;1;12;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;30;0;36;1;1;0;0;0;0;0;29;0;0;0;0;29;0;0;29;0;34;0;0;0;0;34;0;0;34;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;3;0;34;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3333333333333333;2023
5;53;5300108;1;2;2;2;4;0;0;1363693;"""0115L04""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;39;19;0;0;54;50;4;0;0;0;0;0;4;0;0;1;8;11;11;7;12;6;2;37;2;19;0;0;0;80;56;24;0;0;1;11;18;13;9;18;8;2;53;4;22;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;58;0;80;0;1;0;2;1;1;0;49;0;0;0;0;49;0;0;49;0;61;0;0;0;0;61;0;0;61;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;10;0;65;15;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4827586206896552;2023
5;53;5300108;1;2;2;2;4;0;0;1375276;"""0115L07""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;42;9;0;0;51;48;3;0;0;0;0;0;0;0;0;0;5;1;9;16;14;4;2;38;1;12;0;0;0;94;79;15;0;0;0;8;6;12;23;31;12;2;60;5;29;0;0;0;34;25;9;0;0;0;1;2;4;10;11;6;0;20;2;12;0;0;0;51;0;94;0;34;0;8;1;4;2;46;0;0;0;0;46;0;0;46;0;79;0;0;0;0;79;1;0;79;0;32;0;0;0;0;32;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;5;0;86;8;0;32;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7254901960784313;2023
5;53;5300108;1;2;2;2;4;0;0;99968;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;31;6;0;0;35;29;6;0;0;0;0;0;2;0;0;1;8;4;4;6;5;7;2;20;0;17;0;0;0;46;38;8;0;0;1;9;4;7;7;7;8;3;24;1;21;0;0;0;4;2;2;0;0;0;1;0;1;1;0;0;1;2;0;2;0;0;0;37;0;46;0;4;0;2;0;0;0;31;0;0;0;0;31;0;0;31;0;36;0;0;0;0;36;0;0;36;0;4;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;2;0;44;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8108108108108109;2023
5;53;5300108;1;2;2;2;4;0;0;1575905;"""0115L04""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;12;12;0;0;13;7;6;0;0;0;0;0;11;0;0;0;10;3;2;2;3;4;0;8;3;6;0;0;7;21;12;9;0;0;0;6;4;2;3;3;3;0;8;1;4;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;7;0;12;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4166666666666667;2023
5;53;5300108;1;2;2;2;4;0;0;1186955;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;30;3;0;0;5;4;1;0;0;0;0;0;28;0;0;0;3;6;11;1;9;3;0;9;1;7;1;0;15;58;47;11;0;0;0;6;7;16;5;15;8;1;16;3;14;1;0;24;8;6;2;0;0;0;1;1;0;0;4;1;1;2;0;2;0;0;4;33;0;58;0;8;0;2;0;0;0;1;0;0;0;0;1;1;0;0;0;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;5;0;44;14;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30303030303030304;2023
5;53;5300108;1;2;2;2;4;0;0;1379272;"""0115L02""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;11;6;0;0;8;8;0;0;0;0;0;0;9;0;0;0;2;3;3;3;3;3;0;6;1;5;0;0;5;24;18;6;0;0;0;4;6;5;2;3;4;0;5;2;10;0;0;7;3;2;1;0;0;0;0;0;2;0;0;1;0;1;0;2;0;0;0;17;0;23;1;2;1;0;0;0;0;16;0;0;0;0;16;0;0;16;0;22;0;0;0;0;22;1;0;22;0;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;9;0;12;12;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5294117647058824;2023
5;53;5300108;1;2;2;2;4;0;0;1379284;"""0115L04""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;43;18;0;0;33;33;0;0;0;0;0;0;28;0;0;0;17;13;10;7;12;2;0;19;8;20;0;0;14;126;77;49;0;0;0;26;30;24;16;23;5;2;50;14;45;0;0;17;16;9;7;0;0;0;2;4;4;1;4;1;0;5;0;10;0;0;1;60;1;124;2;15;1;0;0;0;0;58;0;0;0;0;58;1;0;58;0;121;0;0;0;0;121;0;0;121;0;15;0;0;0;0;15;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;37;0;55;71;0;6;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5737704918032787;2023
5;53;5300108;1;2;2;2;4;0;0;1379290;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;12;4;0;0;7;7;0;0;0;0;0;0;9;0;0;0;2;4;3;3;3;1;0;6;0;9;1;0;0;34;22;12;0;0;0;8;4;6;5;8;3;0;11;2;14;0;0;7;2;2;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;16;0;34;0;2;0;1;0;1;0;15;0;0;0;0;15;0;0;15;0;33;0;0;0;0;33;0;0;33;0;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;7;0;17;17;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8125;2023
5;53;5300108;1;2;2;2;4;0;0;1579298;"""0115L04""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;7;4;0;0;8;8;0;0;0;0;0;0;3;0;0;0;6;1;3;0;1;0;0;5;1;3;0;0;2;15;10;5;0;0;0;5;3;2;4;1;0;0;6;2;4;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;15;0;0;0;0;0;0;0;10;0;0;0;0;10;0;0;10;0;14;0;0;0;0;14;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;7;0;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.36363636363636365;2023
5;53;5300108;1;2;2;2;5;0;0;1556575;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;15;5;0;0;11;5;6;0;0;0;0;0;9;0;0;0;5;5;3;2;3;2;0;12;2;5;0;0;1;21;12;9;0;0;0;7;4;2;3;4;1;0;10;2;6;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;21;0;0;0;3;1;2;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;8;13;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.15;2023
5;53;5300108;1;2;4;1;1;0;0;1647242;"""0115L04""";1;11;115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191;128;63;0;0;158;0;102;0;56;0;0;0;33;0;0;0;72;47;21;19;23;8;1;51;26;101;1;0;12;171;117;54;0;0;0;64;44;19;16;21;6;1;45;24;90;1;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191;0;171;0;0;0;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;10;6;2;4;0;10;9;5;1;4;0;0;0;0;0;0;0;148;43;0;135;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10471204188481675;2023
5;52;5201108;0;1;1;1;2;0;0;34673;"""0115L15""";1;11;115;2;1;1;1;1;118;118;0;0;40;0;77;1;117;117;0;0;106;0;11;0;47;33;14;47;0;40;38;2;0;0;0;0;0;7;0;0;0;30;6;4;1;5;1;0;18;9;17;1;0;2;101;74;27;101;0;0;60;13;11;4;12;1;0;39;15;40;3;0;4;18;12;6;18;0;0;6;3;6;1;2;0;0;10;4;3;1;0;0;47;0;100;1;17;1;5;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;12;5;2;0;0;36;25;8;3;0;0;6;2;4;0;0;0;44;3;0;91;10;0;17;1;0;0;0;0;0;2;2;2;0;24;6;23;1;0;0;0;0;0.5106382978723404;2023
5;52;5201108;0;2;1;1;1;0;0;112162;"""0115L13""";1;11;115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;14;15;0;0;29;29;0;0;0;0;0;0;0;0;0;0;5;4;2;8;7;3;0;8;4;17;0;0;0;37;19;18;0;0;0;5;4;3;10;11;4;0;8;4;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;4;0;0;0;4;0;0;0;0;0;0;0;24;5;0;26;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0.034482758620689655;2023
5;52;5201108;0;2;1;2;4;0;0;1420105;"""0115L15""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;13;9;0;0;19;18;1;0;0;0;0;0;3;0;0;0;6;4;5;2;5;0;0;3;1;12;2;0;4;24;15;9;0;0;0;4;2;7;3;8;0;0;5;1;13;3;0;2;2;1;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;22;0;24;0;2;0;0;0;0;0;16;0;0;0;0;16;1;0;15;0;15;0;0;0;0;15;1;0;14;0;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;23;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.6363636363636364;2023
5;52;5205109;0;1;1;1;1;0;0;22468;"""0115L13""";1;11;115;2;1;1;1;1;72;0;72;0;52;0;20;0;120;0;120;0;113;0;7;0;53;39;14;0;53;46;17;29;0;0;0;0;0;7;0;0;0;32;10;1;4;6;0;0;29;1;17;3;2;1;109;89;20;0;109;0;60;20;10;7;10;1;1;49;5;44;3;2;6;19;18;1;0;19;0;8;3;3;1;2;1;1;7;2;9;0;0;1;53;0;109;0;19;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;4;0;6;0;33;33;16;0;18;0;8;8;4;0;3;0;48;5;0;92;17;0;17;2;0;0;0;0;0;27;10;27;4;19;2;16;1;0;0;0;0;0.660377358490566;2023
5;52;5205109;0;1;1;1;1;0;0;14120;"""0115L15""";1;11;115;2;1;1;1;1;77;77;0;0;52;0;25;0;109;109;0;0;104;0;5;0;44;33;11;44;0;40;12;28;0;0;0;0;0;4;0;0;0;36;4;1;1;2;0;0;20;6;17;0;0;1;87;58;29;87;0;0;69;12;4;1;1;0;0;49;8;29;0;0;1;9;6;3;9;0;0;5;2;1;0;1;0;0;5;0;4;0;0;0;44;0;87;0;9;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;10;0;6;0;22;22;11;0;11;0;2;2;1;0;0;0;35;9;0;62;25;0;6;3;0;0;0;0;0;34;13;32;3;15;2;15;2;0;0;0;0;0.7045454545454546;2023
