CO_REGIAO;CO_UF;CO_MUNICIPIO;IN_CAPITAL;TP_DIMENSAO;TP_ORGANIZACAO_ACADEMICA;TP_CATEGORIA_ADMINISTRATIVA;TP_REDE;CO_CURSO;CO_CINE_ROTULO;CO_CINE_AREA_GERAL;CO_CINE_AREA_ESPECIFICA;CO_CINE_AREA_DETALHADA;TP_GRAU_ACADEMICO;IN_GRATUITO;TP_MODALIDADE_ENSINO;TP_NIVEL_ACADEMICO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVETNICO;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVETNICO;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVETNICO;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVOUTROS;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA;TX_EVASAO;FEAT_RATIO_CANDIDATO_VAGA;FEAT_TAXA_OCUPACAO_VAGAS;FEAT_PCT_ING_FEM;FEAT_IDADE_MEDIA_ING;FEAT_PCT_ING_JOVEM;FEAT_PCT_ING_IDOSO;FEAT_PCT_ING_PRETA_PARDA;FEAT_PCT_ING_BRANCA;FEAT_INDICE_DIVERSIDADE;FEAT_PCT_ING_DEFICIENTE;FEAT_PCT_ING_RESERVA_SOCIAL;FEAT_PCT_ING_FINANC;FEAT_PCT_ING_COM_FIES;FEAT_PCT_ING_PROUNI;FEAT_PCT_VG_EAD;FEAT_PCT_VG_NOTURNO;FEAT_DOMINANCIA_MODALIDADE;FEAT_REGIAO_NORTE_NORDESTE;FEAT_PUBLICA;ANO_BASE
3;35;3543303;0;2;1;2;1;1522594;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;9;3;0;0;12;12;0;0;0;0;0;0;0;0;0;0;2;0;1;3;3;3;0;8;2;2;0;0;0;21;18;3;0;0;0;3;0;2;5;8;3;0;13;4;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;3;0;18;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0.25;0.0;0.0;0.75;40.416666666666664;0.16666666666666666;0.25;0.3333333333333333;0.6666666666666666;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;1;2022
3;35;3543402;0;1;2;5;2;94155;"""0115L15""";01;011;0115;2;0;1;1;1;88;0;88;0;81;0;7;0;33;0;33;0;26;0;7;0;28;21;7;0;28;21;9;7;0;5;0;0;0;7;0;0;0;19;8;0;1;0;0;0;22;2;4;0;0;0;75;60;15;0;75;0;53;15;4;1;2;0;0;58;7;5;2;0;3;16;13;3;0;16;0;7;5;3;0;1;0;0;13;1;0;1;0;1;28;0;75;0;16;0;0;0;0;0;5;3;1;2;0;2;0;2;0;0;12;4;2;2;0;8;3;5;0;0;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14;0;38;37;0;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6071428571428571;0.375;0.3181818181818182;0.75;23.285714285714285;0.6785714285714286;0.0;0.21428571428571427;0.7857142857142857;0.3571428571428572;0.0;0.0;0.17857142857142858;0.2;0.07142857142857142;0.0;1.0;NOTURNO;0;0;2022
3;35;3543402;0;2;1;2;1;1522594;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;8;5;0;0;13;13;0;0;0;0;0;0;0;0;0;0;3;1;0;5;3;1;0;12;0;0;0;0;1;31;20;11;0;0;0;4;5;4;7;8;3;0;24;1;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;5;0;21;10;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;0;0;0;0;0;0.8461538461538461;0.0;0.0;0.6153846153846154;35.76923076923077;0.23076923076923078;0.07692307692307693;0.0;0.9230769230769231;0.1479289940828401;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;1;2022
3;35;3543402;0;2;1;4;2;1420105;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;7;5;0;0;5;5;0;0;0;0;0;0;7;0;0;0;3;0;3;1;3;1;1;2;1;4;0;0;5;11;7;4;0;0;0;3;0;3;1;2;1;1;3;1;4;0;0;3;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;12;0;11;0;1;0;0;0;0;0;5;0;0;0;0;5;0;0;5;0;4;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1;0;10;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16666666666666666;0.0;0.0;0.5833333333333334;37.583333333333336;0.25;0.16666666666666666;0.4166666666666667;0.16666666666666666;0.8541666666666667;0.0;0.0;0.4166666666666667;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;35;3543402;0;2;1;4;2;106683;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;13;3;0;0;10;10;2;0;8;0;0;0;6;0;0;0;4;2;1;1;6;1;1;13;2;1;0;0;0;25;17;8;0;0;0;2;3;6;1;7;4;2;20;1;2;1;0;1;8;4;4;0;0;0;0;2;3;1;1;0;1;6;0;1;1;0;0;16;0;25;0;8;0;0;0;0;0;2;0;0;0;0;2;0;0;0;2;4;0;0;0;0;4;2;0;1;1;3;0;0;0;0;3;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;3;0;21;4;0;6;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1.0;0.0;0.0;0.8125;37.3125;0.25;0.125;0.1875;0.8125;0.3203125;0.0;0.0;0.125;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;35;3543402;0;2;2;4;2;95400;"""0115L04""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;29;12;0;0;17;17;0;0;0;0;0;0;24;0;0;0;13;5;5;4;9;5;0;16;3;7;0;0;15;84;56;28;0;0;0;15;10;13;23;13;9;1;54;3;17;0;0;10;15;11;4;0;0;0;1;1;2;6;2;3;0;10;0;3;0;0;2;41;0;83;1;15;0;0;0;0;0;41;0;0;0;0;41;0;0;41;0;83;0;0;0;0;83;0;0;83;0;15;0;0;0;0;15;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;29;0;41;43;0;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8292682926829268;0.0;0.0;0.7073170731707317;34.048780487804876;0.3170731707317073;0.12195121951219512;0.24390243902439024;0.3902439024390244;0.8132064247471743;0.0;0.0;1.0;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;35;3543402;0;2;2;4;2;1299258;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;12;2;0;0;4;4;0;0;0;0;0;0;10;0;0;0;2;2;3;2;5;0;0;2;2;6;0;0;4;31;23;8;0;0;0;3;4;7;5;11;1;0;10;2;13;0;1;5;5;5;0;0;0;0;0;1;2;0;2;0;0;3;0;1;0;0;1;14;0;31;0;5;0;0;0;0;0;14;0;0;0;0;14;0;0;14;0;30;0;0;0;0;30;0;0;30;0;4;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;6;0;20;11;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4285714285714286;0.0;0.0;0.8571428571428571;35.07142857142857;0.14285714285714285;0.0;0.5714285714285714;0.14285714285714285;0.7755102040816326;0.0;0.0;1.0;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;35;3543402;0;2;2;5;2;1143418;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;26;2;0;0;28;4;0;0;24;0;0;0;0;0;0;0;0;2;5;7;9;3;2;4;0;1;0;0;23;27;22;5;0;0;0;0;1;3;5;11;7;0;4;0;2;0;0;21;11;8;3;0;0;0;0;0;2;1;4;4;0;1;0;1;0;0;9;28;0;27;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;27;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7142857142857143;0.0;0.0;0.9285714285714286;41.892857142857146;0.0;0.17857142857142858;0.03571428571428571;0.14285714285714285;0.9783163265306123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;35;3543907;0;2;2;5;2;84698;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;15;3;0;0;6;6;0;0;0;0;0;0;1;11;0;0;2;5;2;0;9;0;0;15;1;2;0;0;0;19;17;2;0;0;0;3;4;2;1;9;0;0;14;1;3;1;0;0;10;9;1;0;0;0;0;3;2;0;5;0;0;8;1;1;0;0;0;18;0;19;0;10;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;2;0;0;0;0;2;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;5;0;13;6;0;7;3;0;0;0;0;0;0;0;0;0;14;10;12;7;0;0;0;0;0.2222222222222222;0.0;0.0;0.8333333333333334;35.888888888888886;0.1111111111111111;0.0;0.16666666666666666;0.8333333333333334;0.2901234567901234;0.0;0.0;0.05555555555555555;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;35;3545209;0;1;4;1;1;1457024;"""0115L13""";01;011;0115;2;1;1;1;1;73;0;73;0;40;0;33;0;60;0;60;0;52;0;8;0;45;34;11;0;45;40;0;28;0;12;0;0;0;5;0;0;0;16;6;4;8;8;3;0;19;7;18;0;0;1;100;73;27;0;100;0;57;13;10;6;7;7;0;63;11;24;0;0;2;4;2;2;0;4;0;2;1;0;0;1;0;0;4;0;0;0;0;0;45;0;100;0;4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;2;0;2;0;39;39;15;1;23;0;2;2;0;0;1;0;41;4;0;81;19;0;4;0;0;0;0;0;0;17;6;15;0;11;2;10;0;2;0;2;0;0.7111111111111111;0.821917808219178;0.6164383561643836;0.7555555555555555;32.15555555555556;0.35555555555555557;0.06666666666666667;0.5555555555555556;0.4222222222222222;0.6375308641975308;0.0;1.3333333333333333;0.0;0.0;0.0;0.0;1.0;NOTURNO;0;1;2022
3;35;3545803;0;2;1;2;1;1522594;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;9;3;0;0;12;12;0;0;0;0;0;0;0;0;0;0;2;1;0;1;7;1;0;10;1;1;0;0;0;34;22;12;0;0;0;4;1;4;5;16;4;0;26;3;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;30;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3333333333333333;0.0;0.0;0.75;39.666666666666664;0.16666666666666666;0.08333333333333333;0.16666666666666666;0.8333333333333334;0.29166666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;1;2022
3;35;3545803;0;2;1;4;2;89379;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14;0;0;0;11;7;0;0;4;0;0;0;3;0;0;0;2;1;3;5;3;0;0;5;0;1;0;0;8;6;6;0;0;0;0;1;0;1;2;2;0;0;3;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;6;0;0;0;0;0;0;0;8;0;0;0;0;8;0;0;7;1;2;0;0;0;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;1;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5714285714285714;0.0;0.0;1.0;34.642857142857146;0.14285714285714285;0.0;0.07142857142857142;0.35714285714285715;0.8673469387755102;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;35;3545803;0;2;1;4;2;1420105;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;12;4;0;0;12;12;0;0;0;0;0;0;4;0;0;0;4;0;2;3;5;2;0;11;0;1;0;0;4;12;10;2;0;0;0;3;0;1;2;5;1;0;11;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;12;0;0;0;0;0;0;0;7;0;0;0;0;7;0;0;6;1;3;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0.25;0.0;0.0;0.75;37.125;0.25;0.125;0.0625;0.6875;0.5234375;0.0;0.0;0.4375;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;35;3547809;0;2;1;2;1;1522594;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;15;9;0;0;24;24;0;0;0;0;0;0;0;0;0;0;5;1;2;7;6;2;1;12;3;9;0;0;0;34;22;12;0;0;0;7;2;5;7;9;3;1;17;5;11;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;5;0;29;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3333333333333333;0.0;0.0;0.625;37.5;0.20833333333333334;0.125;0.5;0.5;0.59375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;1;2022
3;35;3547809;0;2;1;4;2;89379;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;18;2;0;0;14;9;0;0;5;0;0;0;6;0;0;0;5;1;2;4;3;5;0;12;0;2;1;0;5;11;11;0;0;0;0;2;1;2;1;2;3;0;5;0;2;0;0;4;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;20;0;11;0;1;0;1;1;1;0;10;0;0;0;0;10;0;0;9;1;7;0;0;0;0;7;0;0;6;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;2;0;10;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0.4;0.0;0.0;0.9;37.7;0.25;0.25;0.1;0.6;0.6275;0.05;0.0;0.5;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;35;3547809;0;2;1;4;2;1420105;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;33;10;0;0;23;23;0;0;0;0;0;0;20;0;0;0;9;9;6;5;9;4;1;24;2;6;2;0;9;25;20;5;0;0;0;5;5;5;2;6;2;0;17;0;4;1;0;3;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;43;0;25;0;1;0;0;0;0;0;23;0;0;0;0;23;0;0;22;1;14;0;0;0;0;14;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;2;0;23;2;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0.37209302325581395;0.0;0.0;0.7674418604651163;34.86046511627907;0.20930232558139536;0.11627906976744186;0.18604651162790697;0.5581395348837209;0.6646836127636561;0.0;0.0;0.5348837209302325;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;35;3547809;0;2;1;4;2;103344;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;9;2;0;0;3;3;1;0;2;0;0;0;8;0;0;0;1;3;4;2;1;0;0;7;2;2;0;0;0;22;16;6;0;0;0;5;8;5;3;0;1;0;11;3;7;1;0;0;4;3;1;0;0;0;1;1;0;1;0;1;0;2;0;2;0;0;0;11;0;22;0;4;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;4;0;0;0;0;4;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;17;5;0;2;2;0;0;0;0;0;0;0;0;0;3;1;3;0;0;0;0;0;0.7272727272727273;0.0;0.0;0.8181818181818182;31.727272727272727;0.09090909090909091;0.0;0.36363636363636365;0.6363636363636364;0.5289256198347108;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;35;3547809;0;2;2;4;2;1541486;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;10;7;0;0;17;16;1;0;0;0;0;0;0;0;0;0;3;2;3;4;3;2;0;4;1;4;1;0;7;10;4;6;0;0;0;3;1;2;2;0;2;0;4;0;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;2.2941176470588234;0.0;0.0;0.5882352941176471;35.64705882352941;0.17647058823529413;0.11764705882352941;0.29411764705882354;0.23529411764705882;0.8823529411764706;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;35;3547809;0;2;2;4;2;1541487;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;10;11;0;0;21;19;2;0;0;0;0;0;0;0;0;0;5;5;4;3;3;0;1;10;1;2;0;0;8;19;10;9;0;0;0;7;2;5;1;3;0;1;12;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1;0;18;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0;1.9047619047619047;0.0;0.0;0.47619047619047616;32.333333333333336;0.23809523809523808;0.047619047619047616;0.14285714285714285;0.47619047619047616;0.7619047619047619;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;35;3548500;0;1;1;5;2;24498;"""0115L04""";01;011;0115;2;0;1;1;1;48;0;48;0;40;0;8;0;101;0;101;0;95;0;6;0;89;72;17;0;89;87;75;68;0;12;0;0;0;2;0;0;0;62;12;4;5;5;1;0;49;8;31;1;0;0;92;76;16;0;92;0;65;12;4;4;5;1;1;50;6;33;2;0;1;8;7;1;0;8;0;7;1;0;0;0;0;0;4;0;2;1;0;1;89;0;92;0;8;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;7;2;0;2;0;5;5;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;20;0;66;26;0;4;4;0;0;0;0;0;0;0;0;0;4;2;3;0;0;0;0;0;0.3146067415730337;2.1041666666666665;1.8541666666666667;0.8089887640449438;24.93258426966292;0.6966292134831461;0.011235955056179775;0.43820224719101125;0.550561797752809;0.5673526069940664;0.0;0.0;0.011235955056179775;0.0;0.011235955056179775;0.0;1.0;NOTURNO;0;0;2022
3;35;3548500;0;2;1;2;1;1522594;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;18;8;0;0;26;26;0;0;0;0;0;0;0;0;0;0;3;3;2;3;9;4;2;15;6;5;0;0;0;36;24;12;0;0;0;3;4;4;5;14;4;2;20;7;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;7;0;28;8;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0.2692307692307692;0.0;0.0;0.6923076923076923;41.30769230769231;0.11538461538461539;0.23076923076923078;0.4230769230769231;0.5769230769230769;0.576923076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;1;2022
3;35;3548500;0;2;1;4;2;100307;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;9;3;0;0;12;7;3;0;2;0;0;0;0;0;0;0;6;2;1;1;1;1;0;6;2;3;0;0;1;12;7;5;0;0;0;5;3;0;1;2;1;0;6;2;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;12;0;0;0;1;0;1;0;2;0;0;0;0;2;2;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;0.0;0.0;0.75;29.083333333333332;0.5;0.08333333333333333;0.4166666666666667;0.5;0.6597222222222222;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.0;DIURNO;0;0;2022
